Sex,How Often Shower,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Recycles_Paper,Recycles_Plastic,Recycles_Glass,Recycles_Metal,Cooking_Stove,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Body Type_normal,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_omnivore,Diet_pescatarian,Diet_vegan,Diet_vegetarian,Heating Energy Source_coal,Heating Energy Source_electricity,Heating Energy Source_natural gas,Heating Energy Source_wood,Transport_private,Transport_public,Transport_walk/bicycle,Vehicle Type_diesel,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_none,Vehicle Type_petrol,Social Activity_never,Social Activity_often,Social Activity_sometimes,Waste Bag Size_extra large,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,CarbonEmission_log
0,2,192,2,1,1,5,50,23,1,2092,1,0,0,1,1,1,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.646353722445999
1,1,279,3,2950,7,5,1,7,2,3772,1,0,0,1,0,1,0,1,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,8.235625719964311
0,1,64,3,98,1,11,43,14,0,3097,1,1,1,0,0,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,8.038512020976814
0,3,257,3,5517,4,0,7,20,2,2758,1,0,1,1,1,1,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,7.922623574217286
0,3,276,0,4424,4,11,23,8,2,3306,1,0,1,0,1,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,8.103796712981794
0,1,150,2,1916,2,0,1,3,1,1669,0,1,1,1,0,0,1,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.4205789054108005
0,3,112,3,4333,2,8,8,6,2,3810,1,1,0,1,1,1,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,8.24564690087386
0,3,180,3,90,5,1,17,18,2,3099,0,0,0,0,1,1,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,8.039157390473237
0,0,70,3,1210,2,7,27,5,0,2461,1,0,0,1,0,1,0,1,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,7.808729306744399
0,3,52,2,97,1,5,2,16,1,1310,1,1,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.1785454837637
1,3,244,1,1099,4,11,43,23,1,1767,0,1,0,1,1,0,0,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.477604243197589
1,1,280,0,1934,6,17,13,17,0,1871,1,1,1,0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.534762657037537
0,3,227,2,783,6,8,39,24,0,2230,1,1,0,0,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.7102051944325325
1,0,189,1,46,5,3,45,7,0,2910,0,0,0,0,1,0,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.976251943745623
0,3,196,3,1250,4,23,0,15,0,2708,0,1,0,0,0,0,0,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.904334842085095
1,2,255,2,8105,5,3,35,4,2,4099,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,8.318742252692399
0,0,109,1,9007,1,1,6,8,2,3358,1,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8.119398589612294
1,1,229,1,2349,6,1,28,6,2,1633,0,1,1,0,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,7.3987862754199485
1,3,288,3,1671,4,19,7,4,0,2479,1,1,0,0,1,1,0,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.8160138391590275
1,3,204,3,1330,2,24,47,14,1,2539,0,1,0,1,0,1,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.8399193600125825
0,2,228,2,71,1,24,29,17,0,2158,1,0,1,1,1,0,1,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.677400430514807
0,3,122,3,6,6,4,9,18,1,2623,1,1,1,1,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.8724551500639794
0,2,95,1,95,6,24,12,22,2,1589,0,1,0,1,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.371489295214277
1,3,137,0,645,4,15,7,7,0,1318,0,0,0,0,1,1,1,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.1846291527173145
0,2,195,2,486,1,9,3,16,2,1894,1,1,0,0,0,1,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,7.546974117516527
1,0,188,3,0,6,9,36,18,1,2647,1,0,1,1,1,1,1,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,7.881559917056899
1,3,74,1,57,2,3,47,15,2,1581,0,1,0,0,0,1,1,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,7.366445148327599
1,2,94,2,575,5,14,22,2,2,1543,0,1,1,0,0,1,0,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.342131730584722
0,0,110,1,1483,4,22,35,8,1,1862,0,0,1,1,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.529943370601589
0,1,271,2,7545,5,19,0,18,1,3946,0,1,0,1,0,1,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,8.280711075662847
0,2,100,0,201,3,16,26,6,0,1878,0,1,1,0,1,1,0,1,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,7.538494999413465
0,3,291,0,468,7,1,31,9,2,1782,1,0,0,0,0,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.48605261786314
0,2,241,2,17,4,20,3,6,0,1653,1,1,0,0,0,1,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.4109518755836366
0,3,151,3,51,5,1,12,11,0,1997,0,0,1,1,1,0,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.599901959208498
0,2,91,3,8722,6,4,34,12,1,5964,0,0,1,1,1,0,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8.693664334532016
0,3,194,0,3972,7,1,9,23,2,2680,0,0,0,1,1,1,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,7.893945138235959
1,0,158,2,51,1,14,4,3,2,1559,0,1,0,0,0,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.352441100243583
0,3,281,1,27,3,5,46,4,0,2137,0,1,0,1,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,7.6676260915849905
1,1,205,0,503,3,9,39,16,2,1232,1,1,1,0,0,0,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,7.117205503164344
1,3,135,0,362,2,16,18,21,2,1218,0,0,0,1,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.105786129481271
0,0,200,0,62,7,20,20,20,2,2218,1,1,0,1,0,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.704811922932594
0,1,195,0,9232,6,20,42,18,1,5064,0,0,0,0,1,0,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8.530109416682784
1,0,59,1,3233,4,15,31,3,1,2633,0,0,0,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,7.876258882303226
0,3,145,3,6659,2,20,25,15,0,5502,0,1,0,1,0,0,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,8.613048677059759
1,3,156,2,86,7,10,50,4,0,2960,1,0,1,1,0,0,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.993282328101591
1,1,262,1,85,1,11,23,14,1,1156,0,1,1,0,0,0,0,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.053585727193677
0,0,121,2,1405,4,10,24,13,2,1877,1,1,1,1,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.537962659768208
1,3,233,1,5,4,10,43,21,0,2184,0,1,0,1,1,1,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.68937110752969
1,3,225,1,12,1,18,5,16,1,1009,1,0,1,0,1,1,0,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,6.917705609835305
0,3,112,1,459,4,5,46,12,1,1965,0,0,1,0,1,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,7.583756300707112
0,2,130,0,1748,3,16,37,1,1,1098,0,0,1,1,0,1,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.002155954403621
1,2,56,1,70,2,9,9,12,2,1152,0,0,0,1,0,1,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.050122520269059
0,2,146,3,2054,1,13,7,12,2,2751,0,0,0,1,0,0,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,7.920083199053234
0,0,284,2,5095,4,21,9,2,0,1674,1,1,1,1,0,0,1,0,0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,7.423568444259167
1,1,239,1,3850,5,21,45,18,0,1961,0,0,1,0,1,1,1,1,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,7.581719640125308
1,2,287,1,1013,7,3,9,16,1,1447,0,1,0,1,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.277938572945661
1,3,52,1,92,7,3,12,9,0,1811,1,1,1,1,1,1,0,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.502186486602924
0,1,83,3,4,4,7,4,24,1,2476,0,0,1,0,1,1,0,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.814803429489359
0,0,193,3,894,2,23,30,24,0,2637,1,1,0,1,0,1,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.87777633327726
0,1,268,2,1393,7,6,30,23,0,3738,1,1,0,0,1,0,0,1,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,8.226573474977114
0,1,90,1,6239,3,10,28,8,2,4723,0,0,1,1,1,1,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,8.460411177317253
0,1,146,2,5278,6,2,33,7,1,5106,0,1,1,0,1,1,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8.538367426647644
0,0,251,0,125,4,22,28,5,0,1268,0,1,1,0,1,0,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,7.1459844677143876
1,2,181,0,1306,7,21,47,1,1,2135,0,1,1,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.666690200080086
1,3,55,3,4458,5,0,50,5,2,2310,1,1,0,0,1,0,1,1,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,7.745435610274381
1,0,247,1,49,5,7,11,2,0,1684,0,0,0,1,1,1,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.429520842786462
0,3,249,2,324,2,2,36,20,1,1941,1,1,0,0,1,1,1,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,7.571473648851271
1,3,79,2,9384,2,23,38,6,2,1861,1,1,0,0,0,1,0,1,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,7.529406457837013
0,3,253,0,34,5,2,50,21,1,1964,1,0,1,0,0,1,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,7.583247524303362
0,1,239,1,8101,3,12,27,18,2,3397,1,0,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8.130942302231878
0,1,146,1,422,4,17,37,21,1,2717,1,1,1,1,0,1,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.907651594711089
